productId,name,gender,category,articleType,color,season,usage,price
27514,Jockey Lace Stretch White Bikini Brief,Women,top,Briefs,white,Winter,Casual,23
13721,Proline Men Blue Patterned Beanie,Men,top,Caps,blue,Fall,Casual,35
24391,Folklore Women Orange Printed Kurta,Women,top,Kurtas,orange,Fall,Ethnic,40
33326,Arrow New York Men Grey Striped Slim Fit Shirt,Men,top,Shirts,grey,Summer,Formal,41
41706,Catwalk Women Brown Wedges,Women,shoes,Heels,brown,Winter,Casual,82
25243,Lino Perros Women Canvas Olive Handbag,Women,accessory,Handbags,olive,Summer,Casual,43
11076,Scullers Men Stripes Black Sweaters,Men,top,Sweaters,black,Fall,Casual,20
10998,Puma Men Blockbuster Red Black Watches,Men,accessory,Watches,black,Winter,Sports,76
37786,John Players Men Striped Blue Shirt,Men,top,Shirts,blue,Summer,Casual,28
5153,Wrangler Women's Side Paisley White T-shirt,Women,top,Tshirts,white,Summer,Casual,42
44274,Hidekraft Men Black Leather Wallet,Men,accessory,Wallets,black,Fall,Casual,27
14504,Flying Machine Men Casual Black Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,100
20731,Enroute Women Blue Peep Toes,Women,shoes,Heels,blue,Fall,Casual,87
52311,ToniQ Women Multi Coloured Necklace,Women,accessory,Necklace and Chains,multi,Winter,Casual,38
36654,Paridhan Women Black Backpack,Women,accessory,Backpacks,black,Summer,Casual,64
4081,Inkfruit Men's Type Bee Grey Melange T-shirt,Men,top,Tshirts,grey,Summer,Casual,35
13980,Puma Men Jiff Red Sandals,Men,shoes,Sandals,red,Fall,Casual,91
23729,Ray-Ban Men High Street Sunglasses,Men,accessory,Sunglasses,black,Winter,Casual,70
29213,Fila Women Pink Socks,Women,top,Socks,pink,Summer,Sports,29
7099,Wildcraft Unisex Grey Camera Bag,Unisex,accessory,Handbags,grey,Winter,Casual,31
12852,Ant Kids Pocket Button Green Shirts,Men,top,Shirts,green,Fall,Casual,23
6977,s.Oliver Men Pin Striped Olive Green Cargo Shorts,Men,bottom,Shorts,green,Summer,Casual,40
18554,Catwalk Women Mary Janes Beige Flats,Women,shoes,Heels,beige,Winter,Casual,54
9103,Provogue Men Ean Tan Flip Flops,Men,shoes,Flip Flops,brown,Fall,Casual,95
48224,United Colors of Benetton Women Black Sunglasses,Women,accessory,Sunglasses,black,Winter,Casual,38
3439,Delhi Daredevils Mens Match Jersey,Men,top,Tshirts,blue,Summer,Sports,32
19486,Levis Men Jazz Stripes Blue Brief,Men,top,Briefs,blue,Summer,Casual,46
20990,Fastrack Unisex Polyester Olive Belt,Unisex,accessory,Belts,olive,Winter,Casual,17
38153,Wildcraft Men Grey Polo T-Shirt,Men,top,Tshirts,grey,Fall,Casual,32
10739,Disney Unisex Kids Basic Black Flip Flops,Unisex,shoes,Flip Flops,black,Winter,Casual,85
37927,Mineral Women Pink Tunic,Women,top,Tunics,pink,Summer,Casual,46
56910,HM Women Red Flats,Women,shoes,Heels,red,Winter,Casual,84
38361,Peter England Men Black Wallet,Men,accessory,Wallets,black,Summer,Casual,77
14997,ADIDAS Men Solid Navy Blue Sweaters,Men,top,Sweaters,blue,Fall,Casual,22
59356,Vishudh Women Multi Coloured Kurta,Women,top,Kurtas,multi,Summer,Ethnic,36
15079,Mother Earth Women Printed Green Tunics,Women,top,Tunics,green,Fall,Ethnic,46
45709,Paris Hilton Men Just Me Perfume,Men,top,Perfume and Body Mist,black,Spring,Casual,38
37329,Casio Sheen Women White Dial Watch SX048,Women,accessory,Watches,white,Winter,Casual,30
58284,Baggit Women Bronze Clutch,Women,accessory,Clutches,bronze,Summer,Casual,41
30930,Fabindia Women Printed Beige & Blue Top,Women,top,Tops,beige,Summer,Ethnic,50
6379,Numero Uno Men's Navy Blue Shoe,Men,shoes,Casual Shoes,blue,Summer,Casual,92
27987,Jockey ZONE Men Zone White Brief US14,Men,top,Briefs,white,Fall,Casual,48
26855,Calvin Klein Women Euphoria Perfume,Women,top,Perfume and Body Mist,white,Spring,Casual,23
29021,ADIDAS Men Aess Crew Grey T-shirt,Men,top,Tshirts,grey,Summer,Casual,25
9331,Puma Men Chino Blue Shorts,Men,bottom,Shorts,blue,Fall,Casual,57
48016,Helix Men Silver Dial Watch,Men,accessory,Watches,silver,Winter,Casual,38
18766,Peter England Men Elite Grey Tie,Men,top,Ties,grey,Summer,Formal,20
1538,Puma Men Ferrari Track Black T-shirt,Men,top,Tshirts,blue,Fall,Casual,37
4876,Levis Kids Boy's Dean White Black Teens Kidswear,Men,top,Tshirts,white,Summer,Casual,34
25288,Lino Perros Women Leatherette Turquoise Blue Sling Bag,Women,accessory,Handbags,turquoise blue,Summer,Casual,55
5198,Superman Men's Superman Side Turq Blue T-shirt,Men,top,Tshirts,blue,Summer,Casual,23
59732,Avirate Black Wired Corset Shapewear,Women,top,Shapewear,black,Summer,Casual,21
21628,Enamor Women Lift Pink Bra,Women,top,Bra,pink,Fall,Casual,24
11881,Franco Leone Men Formal Brown Formal Shoes,Men,shoes,Formal Shoes,brown,Fall,Formal,86
42974,Amante Brown Swimsuit WFSD06,Women,bottom,Swimwear,brown,Winter,Casual,36
29445,Giordano Men White Dial Watch,Men,accessory,Watches,white,Winter,Casual,35
16298,Peter England Men Check Navy Blue Shirt,Men,top,Shirts,blue,Fall,Casual,22
28597,Peter England Men Brown Belt,Men,accessory,Belts,brown,Summer,Casual,47
12638,Probase Men Solid Maroon Tshirts,Men,top,Tshirts,red,Fall,Casual,47
35826,Fila Men Cavier White Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,98
22891,Woodland Men Brown Casual Sandals,Men,shoes,Sandals,brown,Summer,Casual,52
42148,Nike Women White Diffusion Sports Shoes,Women,shoes,Sports Shoes,white,Fall,Sports,55
8687,Fastrack Women Basics Sunglasses P191PR2F,Women,accessory,Sunglasses,grey,Winter,Casual,30
30568,Opium Unisex Black Sunglass,Unisex,accessory,Sunglasses,black,Winter,Casual,79
9755,Classic Polo Men Ikon Red Polo Tshirts,Men,top,Tshirts,red,Fall,Casual,29
23943,Lotto Men Black Acro Sports Shoes,Men,shoes,Sports Shoes,black,Fall,Sports,73
48472,French Connection Black Dress,Women,top,Dresses,black,Summer,Casual,50
18302,Aneri Women Kavita Green Kurti,Women,top,Kurtis,green,Fall,Ethnic,37
29677,Indigo Nation Men Olive Trousers,Men,bottom,Trousers,olive,Summer,Casual,35
3861,Ed Hardy Men's White Blue Dragon T-shirt,Men,top,Tshirts,white,Summer,Casual,33
47608,Portia Women Blue Flats,Women,shoes,Heels,blue,Winter,Casual,92
17178,U.S. Polo Assn. Men Checks Maroon Shirt,Men,top,Shirts,red,Fall,Casual,20
49792,Flying Machine Men Green Cap,Men,top,Caps,green,Winter,Casual,27
16896,Police Women Casual Black Sunglasses,Women,accessory,Sunglasses,black,Winter,Casual,53
31688,Nike Men Lunarfly +3 White Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,52
17944,Puma Men Striped  Polo Red Tshirt,Men,top,Tshirts,red,Fall,Casual,50
9567,John Miller Men Blue Shirt,Men,top,Shirts,blue,Fall,Formal,50
53806,Puma Kids Unisex Pack of 3 Socks,Unisex,top,Socks,white,Summer,Casual,36
38537,Puma Men Black Mid Evo Leather Shoes,Men,shoes,Casual Shoes,black,Summer,Casual,100
24168,Aurelia Women Orange Striped Kurti,Women,top,Kurtis,orange,Fall,Ethnic,29
56548,Streetwear Stay On Pink Lip Liner 01,Women,top,Lip Liner,pink,Spring,Casual,41
45963,Tokyo Talkies Women Light Pink Printed Top,Women,top,Tops,pink,Summer,Casual,37
24954,United Colors of Benetton Women Blue T-shirt,Women,top,Tshirts,blue,Summer,Casual,34
4278,Rockport Men Joquelp Black Sandal,Men,shoes,Sandals,black,Summer,Casual,58
25886,American Tourister Unisex Blue Wanderer Pro Backpack,Unisex,accessory,Backpacks,blue,Winter,Travel,77
32831,iPanema Women Kirey White Flats,Women,shoes,Heels,white,Winter,Casual,94
39623,Nike Men Sports Shoes,Men,shoes,Sports Shoes,white,Summer,Sports,70
41739,Catwalk Women Silver Heels,Women,shoes,Heels,silver,Winter,Casual,83
11049,Scullers Men Check Red Shirts,Men,top,Shirts,red,Fall,Casual,49
4882,Levis Kids Boy's Davis White Polo Tshirt,Men,top,Tshirts,white,Summer,Casual,31
58614,ToniQ Women Bronze Earrings,Women,accessory,Earrings,bronze,Winter,Casual,80
11875,Franco Leone Men Casual Brown Sandals,Men,shoes,Formal Shoes,brown,Summer,Casual,63
45399,Rocia Women Yellow Sandals,Women,shoes,Flats,yellow,Winter,Casual,94
55937,Colorbar Sizzling Pink Nail Lacquer 24,Women,top,Nail Polish,pink,Spring,Casual,23
22059,Vishudh Women Printed Brown Kurta,Women,top,Kurtas,brown,Fall,Ethnic,41
42980,FCUK Red & White Boxers,Men,top,Boxers,red,Summer,Casual,46
43852,Royal Diadem Magenta Earrings,Women,accessory,Earrings,magenta,Fall,Ethnic,20
28563,Nike Men Brushed Orange T-shirt,Men,top,Tshirts,orange,Summer,Casual,27
19224,United Colors of Benetton Men Striped Maroon Tie,Men,top,Ties,red,Summer,Formal,21
22865,Woodland Men Khaki Casual Shoes,Men,shoes,Casual Shoes,green,Summer,Casual,62
49554,Rocia Women Black Handbag,Women,accessory,Handbags,black,Summer,Casual,33
8673,Fastrack Men metal rim Black Sunglasses,Men,accessory,Sunglasses,black,Winter,Casual,53
2349,Reebok Men Truth or Dare Red T-shirt,Men,top,Tshirts,red,Fall,Casual,47
48486,French Connection Women Green Dress,Women,top,Dresses,green,Winter,Casual,46
34900,Fabindia Women Printed Green Dupatta,Women,top,Dupatta,green,Summer,Ethnic,26
29683,Indigo Nation Men Black Trouser,Men,bottom,Trousers,black,Summer,Casual,60
3895,Disney Kids Girl's White Minnie With Pink Lace Kidswear,Girls,top,Tshirts,white,Summer,Casual,24
51799,Bwitch Blue Nightdress,Women,top,Nightdress,blue,Summer,Casual,39
7409,W Women Round Neck Short Sleeve Pink Kurta,Women,top,Kurtas,pink,Summer,Ethnic,37
2947,DUSG Women Uttarkashi Organic Endive Top,Women,top,Tops,yellow,Fall,Casual,26
28751,Aurelia Women Printed Blue Kurta,Women,top,Kurtas,blue,Summer,Ethnic,38
49766,Alma Women Beige Printed Kurta,Women,top,Kurtas,beige,Summer,Ethnic,31
8441,Jealous 21 Women Jealous Ece Blue Top Blue Tops,Women,top,Tops,blue,Fall,Casual,28
16862,Idee Women Funky Eyewear Blue Sunglasses,Women,accessory,Sunglasses,grey,Winter,Casual,31
55339,Revlon Women Perfume,Women,top,Perfume and Body Mist,blue,Spring,Casual,43
19016,ADIDAS Originals Women Graphic Print Black Tshirt,Women,top,Tshirts,black,Summer,Casual,39
27719,Murcia Women Red Laptop Bag,Women,accessory,Laptop Bag,red,Winter,Casual,69
9593,Scullers Men Scul White Shirts,Men,top,Shirts,white,Fall,Casual,22
44845,Puma Men Red Ducati Logo T-shirt,Men,top,Tshirts,red,Summer,Casual,37
45997,Fabindia Black Striped Saree,Women,top,Sarees,black,Summer,Ethnic,28
52920,FNF Printed White Sari,Women,top,Sarees,white,Fall,Ethnic,28
33917,Citizen Women Watches Steel Watches,Women,accessory,Watches,steel,Winter,Casual,63
36459,Spinn Men Texan White Sports Shoes,Men,shoes,Sports Shoes,white,Spring,Sports,91
25872,American Tourister Unisex Buzz Red Backpack,Unisex,accessory,Backpacks,red,Winter,Casual,35
13974,Puma Men Webster Red Slippers,Men,shoes,Sandals,red,Fall,Casual,75
47298,Baggit Women Purple Bag,Women,accessory,Handbags,purple,Summer,Casual,73
28335,Idee Men Black Sunglasses,Men,accessory,Sunglasses,black,Winter,Casual,25
8819,Spykar Men Ranger Solid Navy Blue Shirts,Men,top,Shirts,blue,Fall,Casual,50
6983,s.Oliver Men's Polo Purple T-shirt,Men,top,Tshirts,purple,Summer,Casual,28
43638,Vero Moda Women Green Top,Women,top,Tops,green,Summer,Casual,41
49302,Arrow Men Pack of 5 Socks,Men,top,Socks,grey,Summer,Casual,33
31218,Lotto Men Sneak Grey Casual Shoes,Men,shoes,Casual Shoes,grey,Summer,Casual,94
19472,Quiksilver Men Blue Sweatshirt,Men,top,Sweatshirts,blue,Summer,Casual,24
7851,Proline Men Blue & White Striped Polo T-shirt,Men,top,Tshirts,blue,Fall,Casual,37
36801,Maxima Men Black Ssteele Watch,Men,accessory,Watches,black,Winter,Casual,41
20964,Fastrack Women Navy Blue Duffle Bag,Women,accessory,Duffel Bag,blue,Winter,Casual,24
59190,Gliders Men Brown Sandals,Men,shoes,Sandals,brown,Fall,Casual,90
39849,Gini and Jony Girls Striped Blue Top,Girls,top,Tops,blue,Summer,Casual,43
20158,Wrangler Men Festa Blue Shirt,Men,top,Shirts,blue,Fall,Casual,28
58042,Rreverie Silver Earrings,Women,accessory,Earrings,silver,Fall,Casual,39
57836,Lino Perros Unisex Beige Sling Bag,Unisex,accessory,Handbags,beige,Summer,Casual,62
39247,Red Chief Men Brown Shoes,Men,shoes,Casual Shoes,brown,Winter,Casual,86
25618,Fastrack Women White Dial Watch N2298SM01,Women,accessory,Watches,white,Winter,Casual,80
57238,Murcia Women Purple Sling Bag,Women,accessory,Handbags,purple,Summer,Casual,35
14963,Newhide Authentic Wallet,Men,accessory,Wallets,black,Fall,Formal,68
1994,Puma Women's Powergirls T-shirt,Women,top,Tshirts,yellow,Fall,Sports,46
58270,Baggit Women Gold Clutch,Women,accessory,Clutches,gold,Summer,Casual,34
53698,Kiara Women White Handbag,Women,accessory,Handbags,white,Summer,Casual,55
28107,Jockey MODERN CLASSIC Men Grey Melange Trunks 8009,Men,top,Trunk,grey,Summer,Casual,45
34558,Puma Women Fitness Black Handbag,Women,accessory,Handbags,black,Summer,Casual,70
27973,Jockey SP-OW Men Green Innerwear Vest SP12,Men,top,Innerwear Vests,green,Summer,Casual,32
16608,Jealous 21 Women Printed Green Top,Women,top,Tops,green,Fall,Casual,20
31816,Titan Men Chronograph Blue Dial Watch,Men,accessory,Watches,blue,Winter,Casual,46
50821,New Hide Men Brown Wallet,Men,accessory,Wallets,brown,Summer,Casual,24
18792,Peter England Men Elements Brown Wallet,Men,accessory,Wallets,brown,Fall,Casual,49
47896,Murcia Women Green Handbag,Women,accessory,Handbags,green,Summer,Casual,30
46944,York Women Perfume,Women,top,Perfume and Body Mist,green,Spring,Casual,37
19640,United Colors of Benetton Women Solid Purple Sweatshirt,Women,top,Sweatshirts,purple,Fall,Casual,23
49130,Deborah 7 Days Long Light Purple Nail Polish 827,Women,top,Nail Polish,purple,Spring,Casual,41
8217,Fastrack Unisex Blue Green Single Strap Backpack,Unisex,accessory,Backpacks,blue,Winter,Casual,67
10502,Flying Machine Women Ocean Blue Tshirts,Women,top,Tshirts,blue,Fall,Casual,22
24737,Murcia Women Shimery Jute Tote Brown Handbag,Women,accessory,Handbags,brown,Winter,Casual,57
33780,Puma Men Formstripe Navy Blue Socks,Men,top,Socks,blue,Summer,Casual,40
38368,Peter England Men Brown Belt,Men,accessory,Belts,brown,Summer,Casual,26
40272,Scullers Men Striped Black T-shirt,Men,top,Tshirts,black,Summer,Casual,31
32652,Nike Women Sublimated Lavender T-shirt,Women,top,Tshirts,purple,Summer,Sports,49
56317,Fastrack Women Black Dial Watch,Women,accessory,Watches,black,Winter,Casual,57
37320,CASIO Sheen Women Pink Dial Analogue Watch (SH119) SHN-3011D-4ADR,Women,accessory,Watches,pink,Winter,Casual,49
53665,Kiara Women Yellow Handbag,Women,accessory,Handbags,yellow,Summer,Casual,33
20397,Baggit Women Zanzeel Taj Brown Handbag,Women,accessory,Handbags,brown,Winter,Casual,43
21245,Footloose Unisex City Of Joy Laptop Green Backpack,Unisex,accessory,Backpacks,green,Fall,Casual,50
15070,Ganuchi Men Brown Sandal,Men,shoes,Sandals,brown,Fall,Casual,50
4427,Wrangler Men's Tradition Hand Stitched Polo Grey Brown T-shirt,Men,top,Tshirts,grey,Summer,Casual,23
35477,Bata Men Remo Black Formal Shoes,Men,shoes,Formal Shoes,black,Summer,Formal,74
46185,Adrika  Multi Coloured Teracotta Jewellery Set,Women,accessory,Jewellery Set,multi,Winter,Casual,43
29028,ADIDAS Men Crazy Ville Red T-shirt,Men,top,Tshirts,red,Summer,Casual,32
48823,Lucera Women Silver Pendant with Chain,Women,accessory,Pendant,silver,Summer,Casual,28
17727,Reid & Taylor Men Stripes Navy Blue Shirt,Men,top,Shirts,blue,Fall,Casual,45
30939,Fabindia Women Printed Beige Kurti,Women,top,Kurtis,beige,Summer,Ethnic,49
47057,Shree Women Navy Blue & Pink Jodhpuri Salwar,Women,bottom,Salwar,blue,Summer,Ethnic,33
6370,Numero Uno Men's Red Black Shoe,Men,shoes,Casual Shoes,red,Summer,Casual,61
12255,Genesis Men Stripes Maroon Shirts,Men,top,Shirts,red,Fall,Formal,36
3602,Puma Rajasthan Royals Men Blue Lookalike Jersey,Men,top,Tshirts,blue,Summer,Sports,43
42525,Mother Earth Women Purple Kurta,Women,top,Kurtas,purple,Summer,Ethnic,48
9338,Puma Men Heroes Graphic White Tshirts,Men,top,Tshirts,white,Fall,Casual,29
13387,Timberland Men Juniors Grey Casual Shoes,Men,shoes,Casual Shoes,grey,Fall,Casual,87
7090,Wildcraft Unisex Blue Backpack,Unisex,accessory,Backpacks,blue,Winter,Casual,77
35645,U.S. Polo Assn. Men Black Sandals,Men,shoes,Sandals,black,Summer,Casual,56
47265,FCUK Underwear Men Black Striped Brief,Men,top,Briefs,black,Summer,Casual,36
6142,Puma Unisex Deck Black Floater,Unisex,shoes,Sandals,black,Summer,Casual,72
13989,Puma Men Future Cat M1 Black Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,94
34797,Flying Machine Men Grey Hat,Men,top,Caps,grey,Summer,Casual,38
23720,Ray-Ban Unisex Highstreet Sunglasses,Unisex,accessory,Sunglasses,steel,Winter,Casual,51
17515,Jealous 21 Women Solid Pink Sweater,Women,top,Sweaters,pink,Fall,Casual,37
42717,Rocia Women Black Sandals,Women,shoes,Flats,black,Winter,Casual,67
12067,W Women Grey Printed Kurta,Women,top,Kurtas,grey,Fall,Ethnic,39
26252,Proline Men Grey Melange Track Pants,Men,bottom,Track Pants,grey,Summer,Casual,33
27380,Jovan Women Musk Deo,Women,top,Deodorant,orange,Spring,Casual,48
54672,Fastrack Men Silver Dial  Watch,Men,accessory,Watches,black,Winter,Casual,21
30337,Myntra Men You Have Rite to Remain Silent Red T-shirt,Men,top,Tshirts,red,Summer,Casual,25
58883,Hakashi Men Blue Tie,Men,top,Ties,blue,Summer,Casual,30
40040,ADIDAS Men Dark Grey Polo T-shirt,Men,top,Tshirts,grey,Summer,Casual,50
10730,Murcia Women Lorra Grey Grey Handbags,Women,accessory,Handbags,grey,Winter,Casual,64
24505,Mother Earth Women Red Printed Kurta,Women,top,Kurtas,red,Fall,Ethnic,25
56125,Colorbar Tab Paparazzi Bronze Touch & Blushe 002,Women,top,Highlighter and Blush,bronze,Spring,Casual,31
32460,ADIDAS Men Blue T-shirt,Men,top,Tshirts,blue,Summer,Sports,45
59951,Taylor of London Lace Perfumed Body Spray,Women,top,Deodorant,blue,Spring,Casual,43
14390,Catwalk Women Casual Brown Heels,Women,shoes,Heels,brown,Winter,Casual,93
53457,Catwalk Women Red Wedges,Women,shoes,Heels,red,Winter,Casual,100
38966,Wildcraft Unisex Beige Safari Cap,Unisex,top,Caps,beige,Summer,Casual,37
4615,Wildcraft Unisex Black Lunch Bag,Unisex,accessory,Handbags,black,Winter,Casual,66
56919,HM Women Black Heels,Women,shoes,Heels,black,Winter,Casual,80
52585,Mod'acc Women Light Green Clutch,Women,accessory,Clutches,green,Summer,Casual,31
15242,ADIDAS Originals Men Porsche Design SP 2 Black Casual Shoes,Men,shoes,Casual Shoes,black,Fall,Casual,66
47601,Portia Women White Flats,Women,shoes,Flats,brown,Winter,Casual,50
6526,Nike Women's Strong Poly Black Track Pant,Women,bottom,Track Pants,black,Summer,Sports,51
18905,ADIDAS Men Response Cushion 20 Black Sports Shoes,Men,shoes,Sports Shoes,black,Fall,Sports,82
17171,U.S. Polo Assn. Men Checks Grey Shirt,Men,top,Shirts,grey,Fall,Casual,42
51764,Hidedge Men Black Leather Belt,Men,accessory,Belts,black,Summer,Formal,34
3868,Wrangler Men's Cowboy Photo White T-shirt,Men,top,Tshirts,white,Summer,Casual,41
48649,Lucera Women Silver Earrings,Women,accessory,Earrings,silver,Summer,Casual,31
30753,Fabindia Men Blue Kurta,Men,top,Kurtas,blue,Summer,Ethnic,24
3054,Tantra Men's Who Farted Blue T-shirt,Men,top,Tshirts,blue,Summer,Formal,32
12403,Reid & Taylor Men Solid Brown Socks,Men,top,Socks,brown,Summer,Formal,38
26636,Puma Men Future Cat White Shoes,Men,shoes,Casual Shoes,white,Summer,Casual,97
11286,Wrangler Men Black Millard Jeans,Men,bottom,Jeans,black,Summer,Casual,38
56541,Streetwear Satin Smooth Brides Mate Lipcolor 05,Women,top,Lipstick,red,Spring,Casual,21
32004,Playboy Men Beige Socks,Men,top,Socks,beige,Summer,Formal,49
40424,Tonga Women Beige Top,Women,top,Tops,beige,Summer,Casual,43
57493,Lee Cooper Men Black Shoes,Men,shoes,Casual Shoes,black,Summer,Formal,90
10354,United Colors of Benetton Women Checks Blue Tops,Women,top,Tops,blue,Fall,Casual,31
24161,Aurelia Women Blue Kurta,Women,top,Kurtas,blue,Fall,Ethnic,42
45156,Casio Youth Series Men Black Marine Sports Watch MW-600F-2AVDF(A506),Men,accessory,Watches,black,Winter,Casual,46
59509,Lucera Silver Pendant With Chain,Women,accessory,Pendant,silver,Summer,Casual,68
15626,Nike Men AS Manu Auth CL N98 Red Jackets,Men,top,Jackets,red,Fall,Sports,42
53033,FNF Printed Yellow Sari,Women,top,Sarees,yellow,Fall,Ethnic,34
37576,Madagascar 3 Infant Girls White Booties,Girls,top,Booties,white,Summer,Casual,25
44084,Dunhill Men Perfume,Men,top,Perfume and Body Mist,blue,Spring,Casual,34
32236,Fabindia Women Orange Abstract Print Kurta,Women,top,Kurtas,orange,Summer,Ethnic,31
25281,Lino Perros Women Leatherite Brown Handbag,Women,accessory,Handbags,brown,Summer,Casual,74
10166,United Colors of Benetton Men Carribean Red Flip Flops,Men,shoes,Flip Flops,red,Fall,Casual,82
1531,Puma Men Grey Solid Round Neck T-Shirt,Men,top,Tshirts,grey,Fall,Casual,29
40616,Span Women Navy Blue Kurta,Women,top,Kurtas,blue,Summer,Ethnic,28
21621,Enamor Women Lavender Bra,Women,top,Bra,purple,Summer,Casual,50
15414,FILA Men FILA Ace White Sports Shoes,Men,shoes,Sports Shoes,white,Fall,Sports,77
45364,Cobblerz Women Beige Sandals,Women,shoes,Heels,beige,Summer,Casual,83
4043,ADIDAS Men's Tipoff Black Shoe,Men,shoes,Sports Shoes,black,Summer,Sports,95
11888,Franco Leone Men Black Semi-Formal Shoes,Men,shoes,Formal Shoes,black,Summer,Formal,64
36696,Dolce & Gabbana Men Pour Homme Perfume,Men,top,Perfume and Body Mist,blue,Spring,Casual,29
37744,John Players Men Stripes Blue Shirt,Men,top,Shirts,blue,Summer,Casual,40
23176,Mark Taylor Men Navy Blue Printed T-shirt,Men,top,Tshirts,blue,Fall,Casual,47
50484,Chromozome Men Dark Red Briefs,Men,top,Briefs,red,Summer,Casual,22
47433,Baggit Women Brown Handbag,Women,accessory,Handbags,brown,Summer,Casual,54
6714,Locomotive Men's Round Neck White T-shirt,Men,top,Tshirts,white,Summer,Casual,33
35013,Fabindia Women Printed Rust Stole,Women,top,Stoles,rust,Summer,Ethnic,44
51556,Fastrack Men Black Dial Watch,Men,accessory,Watches,black,Winter,Casual,55
16291,Peter England Men Stripes Blue Polo T-Shirt,Men,top,Tshirts,blue,Fall,Casual,47
30561,Opium Men Aviator Steel Sunglasses,Men,accessory,Sunglasses,steel,Winter,Casual,26
12631,Probase Men Printed Red Tshirts,Men,top,Tshirts,red,Fall,Casual,40
26404,Turtle Men Check Orange Shirt,Men,top,Shirts,orange,Summer,Casual,22
3266,Guerrilla Men's Rider Red T-shirt,Men,top,Tshirts,red,Summer,Casual,22
22898,Mark Taylor Men Striped Blue Shirt,Men,top,Shirts,blue,Summer,Formal,43
42141,Nike Men Grey Zoom Vomero Sports Shoes,Men,shoes,Sports Shoes,grey,Summer,Sports,65
34307,Fabindia Women Black Silk & Wool Stole,Women,top,Stoles,black,Summer,Ethnic,50
28758,Aurelia Women Blue Kurta,Women,top,Kurtas,blue,Summer,Ethnic,22
50642,Chromozome Men Red Innerwear Vest,Men,top,Innerwear Vests,red,Winter,Casual,25
17185,U.S. Polo Assn. Men Stripes Navy Blue Shirt,Men,top,Shirts,blue,Winter,Casual,38
16057,Highlander Men Solid Brown Trouser,Men,bottom,Trousers,brown,Fall,Casual,31
22262,Inc. 5 Women Casual Black Flats,Women,shoes,Heels,black,Winter,Casual,55
19823,U.S. Polo Assn. Men Check Grey Shirt,Men,top,Shirts,grey,Fall,Casual,43
7400,Red Tape Men Brown Shoes,Men,shoes,Formal Shoes,brown,Winter,Formal,68
46727,Rasasi Men Royale Perfume,Men,top,Perfume and Body Mist,black,Spring,Casual,37
27710,Murcia Women Black & Gold Graphic Print Handbag,Women,accessory,Handbags,black,Winter,Casual,78
13525,Scullers For Her Women Instyle White Tunics,Women,top,Tunics,white,Fall,Casual,45
43255,Aneri Women Blue Kurta,Women,top,Kurtas,blue,Summer,Ethnic,47
2172,Probase Men Stripe Navy Blue T-shirt,Men,top,Tshirts,blue,Summer,Casual,20
8448,Jealous 21 Women about my style Purple Top,Women,top,Tops,grey,Fall,Casual,50
55330,Revlon Colorsilk 4N Medium Brown Hair Colour,Women,top,Hair Colour,brown,Spring,Casual,50
25047,Lino Perros Men Formal Blue Accessory Gift Set,Men,top,Accessory Gift Set,blue,Winter,Formal,33
11272,Nike Men Cricket Red Tshirt,Men,top,Tshirts,red,Fall,Sports,41
52929,FNF Multi Coloured Printed Sari,Women,top,Sarees,white,Fall,Ethnic,36
57467,Puma Unisex 917 Lo CVS Navy Blue Shoes,Unisex,shoes,Casual Shoes,blue,Fall,Casual,96
36450,Spinn Men Swift Black Sports Shoes,Men,shoes,Sports Shoes,black,Spring,Sports,58
52115,Myntra Women Blue and Yellow Printed Top,Women,top,Tops,blue,Summer,Casual,35
14700,Basics Men Khaki Trousers,Men,bottom,Trousers,green,Fall,Casual,45
37582,Madagascar3 Girls White Shorts,Girls,bottom,Shorts,white,Summer,Casual,46
5357,Kipsta F300 Sala Shoes,Men,shoes,Sports Shoes,red,Fall,Sports,93
44070,Hugo Women Summer Edition Perfume,Women,top,Perfume and Body Mist,pink,Spring,Casual,41
41730,Catwalk Women White Heels,Women,shoes,Heels,white,Winter,Casual,84
25275,Lino Perros Women Leatherette Red Handbag,Women,accessory,Handbags,red,Summer,Casual,30
56787,Horsefly Men Black Shirt,Men,top,Shirts,black,Summer,Casual,32
11040,Scullers Men Check Purple Shirt,Men,top,Shirts,purple,Fall,Casual,20
10192,Esprit Men Avalance Black Steel Watches,Men,accessory,Watches,steel,Winter,Casual,39
57655,Lotus Herbals Luscious Berry Nail Polish 93,Women,top,Nail Polish,brown,Spring,Casual,49
5959,Locomotive Men Green White Blue Checked Shirt,Men,top,Shirts,green,Summer,Casual,46
33310,Jack & Jones Men White & Green Polo T-shirt,Men,top,Tshirts,white,Summer,Casual,43
52327,ToniQ Women Blue Bangle,Women,accessory,Bangle,blue,Winter,Casual,15
45390,Rocia Women White Flats,Women,shoes,Flats,white,Winter,Casual,95
36662,Paridhan Women Black Checked Handbag,Women,accessory,Handbags,black,Summer,Casual,69
5165,Ed Hardy Men's Black T-shirt,Men,top,Tshirts,black,Summer,Casual,42
44242,Hidekraft Women Black Handbag,Women,accessory,Handbags,black,Summer,Casual,59
